"no","number","id","context","sentence","intentionality","factivity","pictoriality","intentionality_z","factivity_z","pictoriality_z","sense","posterior_max"
904,989,"BMB","W_commerce","  . Company insolvencies climb daily. But think how much worse it could be. Imagine working with plant that was obsolete even before it was installed in the 1940s.",6,2,2.5,0.560379479742608,-0.986534040809118,-0.322756138680788,2,0.999999937541847
905,991,"JS7","S_meeting","  whole of the recycling and the priorities for the South East region and I would imagine that by the time our officers have reported back to this Authority that they will",2,3,1.5,-1.91170236394237,-0.377194301479682,-0.883479171556711,1,1
906,992,"K68","S_interview_oral_history","  . Well then (laugh) while I was serving as a detective, you can just imagine I made plenty of arrests, and I got along reasonably well with most people",5.5,5.5,2,0.251369249281986,1.14615504684391,-0.60311765511875,2,0.999997736665019
907,993,"C8T","W_fict_prose","  hair, held back with two combs, fell over her shoulders. He could imagine her posed, mouth moistly open, hips jutting and staring at the cameras with",6,5,7,0.560379479742608,0.841485177179189,2.20049750926087,2,0.999999999378588
908,994,"FS1","W_fict_prose","  appear poised and in complete control of her emotions. Nevertheless, she couldn't imagine herself in any form of intimacy with her employer, much as she liked him",6,2.5,6,0.560379479742608,-0.6818641711444,1.63977447638494,2,0.99999999318177
910,996,"HGK","W_fict_prose","  suspicious of,' Maggie snapped, getting her own spirit back.' You imagine I will seduce you?' He went back to his task, his smile",2,3,2,-1.91170236394237,-0.377194301479682,-0.60311765511875,1,1
911,997,"KAR","W_letters_personal","  one for Christmas, but this morning saner counsels prevailed. After all, I imagine that the chances of suitable weather at that time are less than 50/50, and",2,3,2.5,-1.91170236394237,-0.377194301479682,-0.322756138680788,1,1
912,998,"EUU","W_commerce","  me at home up to 8.30 a.m.). "" (5) Don't imagine I'm going to let you sell out of your holdings. "" We're",2.5,2.5,1.5,-1.60269213348175,-0.6818641711444,-0.883479171556711,1,1
913,999,"FU7","W_non_ac_soc_science","  the aim was to achieve some ideal unity of the two. I couldn't imagine quite how. And anyway the problem was academic. The strict controls over our",6,3,2,0.560379479742608,-0.377194301479682,-0.60311765511875,2,0.999999953269441
915,11,"CBC","W_newsp_other_social","  has kept us together. We love her so much. It is impossible to imagine life without her.' Brian, how do you feel about fatherhood? B",6,3,2,0.560379479742608,-0.377194301479682,-0.60311765511875,2,0.999999953269441
916,12,"AN4","W_non_ac_humanities_arts","  for the laborious employments of her humble condition; but it would be cruel to imagine that we can not mend her fortune without impairing her virtue. Cruel indeed.",2,2.5,2,-1.91170236394237,-0.6818641711444,-0.60311765511875,1,1
917,13,"HH3","W_non_ac_polit_law_edu","  the ultimate right of the party to control society. How is it possible to imagine that socialism (control by the workers) is compatible with the monolithic rule of",3,2.5,1.5,-1.29368190302113,-0.6818641711444,-0.883479171556711,1,0.999999999999911
918,15,"FU6","W_fict_drama","  why exactly are you behaving in this extraordinary manner? GUIL: I can't imagine! (Pause.) But all that is well known, common property.",5,5.5,1.5,-0.0576409811786373,1.14615504684391,-0.883479171556711,2,0.999563863727913
919,16,"HGY","W_fict_prose","  beautiful!'' Yes. Seeing it like this, it's hard to imagine it packed with bodies, as it is at weekends when the weather's good",6,6,6,0.560379479742608,1.45082491650862,1.63977447638494,2,0.999999997259174
920,17,"AAH","W_newsp_brdsht_nat_arts","  club, he had to stand-in for a guest who failed to turn up. Imagine a post-modern, post-punk Morecambe and Wise and you are getting close to Reeves and",5.5,4.5,5,0.251369249281986,0.536815307514471,1.07905144350902,2,0.999998055795425
922,21,"A8W","W_newsp_brdsht_nat_report","  they are all dominated by history. As 1989 ends, it is tempting to imagine that Europe is emerging into a wholly new identity, governed by peace not war",6,4,2,0.560379479742608,0.232145437849754,-0.60311765511875,2,0.99999995957063
923,22,"K60","S_classroom","  way. Erm, they (pause) you wouldn't, you know, you'd imagine she didn't have a very opinion of (pause) the (laughing) male sex altogether would",2,5,1.5,-1.91170236394237,0.841485177179189,-0.883479171556711,1,1
924,24,"F9C","W_fict_prose","  ' Preston stared at him in astonishment. Anyone less like prey he couldn't imagine. He looked as if he'd make a Rottweiler pause for thought.'",6,3,3.5,0.560379479742608,-0.377194301479682,0.237966894195135,2,0.999999942265856
926,27,"FYF","S_interview_oral_history","  imagine (SP:PS261) Yeah I think that is (-----) (SP:PS262) Yeah you can s-- you can imagine walking round here for fourteen months, and then one w-- one back of one",6,2,2.5,0.560379479742608,-0.986534040809118,-0.322756138680788,2,0.999999937541847
927,28,"AEB","W_fict_prose","  that was what we called it, there was never a name -- we could imagine that just at the top of the stairs would be the Great Kitchen with its",5.5,3,4,0.251369249281986,-0.377194301479682,0.518328410633096,2,0.999994159773229
928,29,"HHW","W_hansard","  money to spend on the old people's homes? Mr. Brandon-Bravo Labour Members always imagine that some service or other would have to be cut to do what is right",2.5,3,1.5,-1.60269213348175,-0.377194301479682,-0.883479171556711,1,1
929,30,"CFV","W_advert","  affording majestic views over the Tyne Valley and offering the ultimate in luxury living. imagine... Pampering yourself in the retreat of our exquisite Scandinavian Time-Ownership Lodges that you can",6,2,5.5,0.560379479742608,-0.986534040809118,1.35941295994698,2,0.999999985416216
930,32,"JY0","W_fict_prose","  was nothing like that twenty years ago.' Juliet nodded. She tried to imagine what it would be like to have no chance of a baby of one's",6.5,2,2.5,0.869389710203231,-0.986534040809118,-0.322756138680788,2,0.999999997930065
932,34,"JY4","W_fict_prose","  not a female prerogative to feel insecure and afraid.'' I can't imagine you feeling that way,' she murmured.' You did once say I",5.5,2.5,1.5,0.251369249281986,-0.6818641711444,-0.883479171556711,2,0.999996597278714
933,36,"KC3","S_conv","  needles, but just a slight difference he's obviously cut some nerves I should imagine. But er you know I'm, as I say, I'm more",2,6,5,-1.91170236394237,1.45082491650862,1.07905144350902,1,1
934,37,"HGN","W_fict_prose","  wrestling match would look like to any of these non-existent passers-by, I can't imagine. But I've lied to Rainbow. We are not entirely unobserved. The",6,2.5,2.5,0.560379479742608,-0.6818641711444,-0.322756138680788,2,0.999999939852924
935,39,"AC4","W_fict_prose","  kitchen, he had actually felt as though she were his mother. He could imagine sitting on her lap when he was smaller. Racing up in tears and clutching",6,3,5.5,0.560379479742608,-0.377194301479682,1.35941295994698,2,0.999999987353852
936,41,"HHW","W_hansard","  's gardens -- all of which suffer. I am sure that the House can imagine the feelings of someone who hangs out the washing one sunny morning only to find",5.5,4,5,0.251369249281986,0.232145437849754,1.07905144350902,2,0.999997704508015
937,42,"G5A","S_unclassified","  this gold ingot, well it's a gold Probably one ounce ingot I would imagine. There you are, for this gold A nice nine carat gold er ingot",2,6,1.5,-1.91170236394237,1.45082491650862,-0.883479171556711,1,1
938,43,"F9C","W_fict_prose","  than it is.'' He thought about this for a moment.' Imagine running at one of those things, shouting and waving your arms. They can",6,2,5.5,0.560379479742608,-0.986534040809118,1.35941295994698,2,0.999999985416216
939,44,"ADG","W_non_ac_soc_science","  comfort, for running and moving, not just for looking good. I can imagine looking like this, having this image, until I'm forty. I think",5.5,2,6,0.251369249281986,-0.986534040809118,1.63977447638494,2,0.999998786390937
941,46,"FR6","W_fict_prose","  door that first evening, looking at the quiet fields, I allowed myself to imagine again the life I could have had with him in his little white house in",6,1.5,5.5,0.560379479742608,-1.29120391047384,1.35941295994698,2,0.99999998470109
943,48,"CT5","W_non_ac_tech_engin","  is likely to outline further potential partnerships and cost-cutting measures, it is difficult to imagine that the new French government will refuse all further financing for Bull, letting it",6,2.5,1.5,0.560379479742608,-0.6818641711444,-0.883479171556711,2,0.99999996478653
944,50,"C9N","W_pop_lore","  letting on either. The name Mad Axe is about as inappropriate as anyone could imagine. Having said that, I've heard the French love it, and over",5.5,5.5,1.5,0.251369249281986,1.14615504684391,-0.883479171556711,2,0.999998423462446
945,52,"EET","W_misc","  # Chateau Lake Louise # Niagara Falls # Castle Mountain, Alberta # ALASKA # Imagine a country overrun with brilliantly-coloured flowers every spring, a national park abounding with wildlife",6,5.5,7,0.560379479742608,1.14615504684391,2.20049750926087,2,0.999999999475733
946,56,"ANJ","W_biography","  mere shadow compared with what he knows now. It exceeds all that one can imagine... He has now continually in his head an opera which he wants to produce",5.5,5,2,0.251369249281986,0.841485177179189,-0.60311765511875,2,0.999997313145704
947,57,"GVP","W_fict_prose","  course not, but surely...'' If the police knew, they might imagine...'' Juliette, don't worry! Why should anyone suspect your brother",2,2.5,2,-1.91170236394237,-0.6818641711444,-0.60311765511875,1,1
948,58,"A2U","W_newsp_brdsht_nat_arts","  , you pay my rent,' she sings on a number you could just imagine undermining the foundations at Caesar's Palace, Las Vegas. JULIA FORDHAM Porcelain (",5.5,2,1.5,0.251369249281986,-0.986534040809118,-0.883479171556711,2,0.999996337366973
949,59,"KDM","S_conv","  I don't know (pause) (SP:PS0PN) I don't know (SP:PS0PP) I mean I should imagine there are so many people now looking for jobs (SP:PS0PN) That's right (SP:PS0PP) and",2,6,1.5,-1.91170236394237,1.45082491650862,-0.883479171556711,1,1
950,61,"CBE","W_newsp_other_report","  he opposed military action, but conceded the time had come where he could' imagine armed action against Serbia to prevent a general Balkan war'. This means using",6,3,5,0.560379479742608,-0.377194301479682,1.07905144350902,2,0.999999977581648
952,63,"A9T","W_newsp_brdsht_nat_arts","  is a laughable understatement. More than any other modern author, you can actually imagine Roald Dahl reading his stuff to children, holding them enthralled at his feet.",6,5.5,5.5,0.560379479742608,1.14615504684391,1.35941295994698,2,0.999999993261265
953,65,"ADL","W_non_ac_polit_law_edu","  so serve for as long as I did.' Poindexter (one can almost imagine the slow shaking of the head, the sigh through the pipe stem) wrote",6,5,6.5,0.560379479742608,0.841485177179189,1.9201359928229,2,0.999999998351684
954,67,"J9Y","S_interview","  . (SP:PS40K) Which is going to be absolutely superb for the client. (SP:PS40J) You imagine ima-- imagine going to these clien-- especially doctors they'd snap your hand off.",5.5,2.5,2,0.251369249281986,-0.6818641711444,-0.60311765511875,2,0.999994987397272
955,69,"A9H","W_newsp_brdsht_nat_sports","  the Maureen Connolly Trophy. Ann Jones is the Great Britain captain, soon we imagine to succeed Sue Mappin as national women's team manager. She is both martinet",2,4,2,-1.91170236394237,0.232145437849754,-0.60311765511875,1,1
956,71,"JXT","W_fict_prose","  was thinking was that, unlike her memory block with Arnie, she couldn't imagine ever forgetting the first time she'd laid eyes on Guido. That moment when",6,2,5,0.560379479742608,-0.986534040809118,1.07905144350902,2,0.999999974367869
957,75,"APM","W_fict_prose","  , you are evidently unaware of the facts of the medical situation. Perhaps you imagine that my poor patient can be wakened up and talked to. He can not",2.5,1.5,3.5,-1.60269213348175,-1.29120391047384,0.237966894195135,1,1
